4118	33	3799
3332	29	9094
16598	129	7398
20008	96	24973
21563	79	2910
16777	113	21356
1380	74	23914
17130	72	15998
9308	87	2212
7497	72	27232
10312	93	4733
696	96	22487
9507	79	7862
19051	126	11671
2748	43	6012
4540	93	7761
17517	74	19884
19241	33	3799
18386	29	22530
6451	36	24205
4674	32	9690
20333	113	24205
8272	71	3679
25956	93	23914
9186	91	23886
17767	33	3799
471	93	23971
16863	93	23914
24739	113	22530
21989	82	20773
17938	93	7761
7080	74	27289
13538	119	10440
22872	19	26879
27229	5	8498
18364	87	25250
2003	27	6362
6009	101	19448
5529	43	27023
14822	22	2546
2444	19	20027
20322	33	3799
6724	114	21589
26376	132	6362
5375	89	27159
26525	79	22710
3594	75	19503
16832	89	23674
9649	116	20027
2665	11	25414
12314	40	10852
7475	17	579
15584	96	14572
7567	132	6909
7372	1	7862
7777	29	22530
7980	82	20027
8852	36	24205
16278	79	68
22217	132	8580
19911	75	26568
14512	98	22530
11893	63	25464
22019	122	8498
805	22	2546
20021	113	21356
1446	74	5488
5933	71	21205
1736	43	6012
24747	98	22530
21300	21	26889
3411	71	9594
7813	49	12104
26619	62	20027
17065	33	3799
9041	79	150
27638	74	23914
961	11	25414
2494	109	3692
577	98	22530
3596	27	18833
16106	33	3799
10466	31	23914
6943	36	15034
7336	113	15034
26702	79	21097
19345	116	18805
5068	43	6012
27271	132	862
11746	15	14532
12270	75	8236
4393	74	10852
14900	132	6909
14447	79	7862
13597	131	20597
1805	81	22530
2991	33	3799
7484	98	23894
3596	33	3799
20050	82	20773
1045	37	8517
16661	96	2102
5670	79	7862
26049	132	18833
13400	24	25746
18072	62	25732
27263	71	3679
22264	43	4423
2906	82	20773
20438	29	22530
7976	43	22377
15177	72	10806
8916	122	8498
15416	21	26984
12720	43	24665
6078	15	14532
25287	43	27023
16252	33	3799
9758	62	3890
13176	93	23914
17886	32	26583
27882	33	3799
20850	82	20773
10063	89	19382
1607	71	8183
9215	32	15861
26370	113	13151
22013	96	5773
3030	11	25414
7106	54	27289
9027	71	12219
24517	29	22530
8082	17	579
10593	71	8183
5140	96	15655
9909	96	12697
18136	72	3890
17149	122	22051
4168	74	9323
5137	33	3799
9790	82	20714
4082	75	27491
230	129	7398
20419	37	15576
7674	33	3799
25986	71	25425
7410	87	16476
15676	75	26568
6777	32	9690
9318	71	25425
117	57	7398
11481	98	7098
2744	87	16476
6112	76	23894
8040	124	14960
7548	34	20437
22356	29	22530
459	132	13414
11374	110	7398
13370	132	9099
17159	15	6012
3462	129	7398
6557	113	15034
3649	5	8498
981	74	27289
1601	36	23232
16579	131	16504
24662	132	18833
23279	32	15861
13317	87	2112
13488	87	25250
23035	96	2836
25399	98	22530
15574	62	3890
4344	75	18116
19265	74	27289
18785	21	5289
16766	72	25732
11787	72	7327
22651	79	7862
13966	74	1363
23900	133	22665
24151	96	4492
15934	33	3799
20563	74	7761
19680	132	18833
15388	43	6012
16464	8	2546
947	49	26131
10741	43	6012
18556	79	7862
12287	33	3799
14906	27	18833
16487	82	12788
8767	27	10790
5811	27	7633
7410	43	22665
7188	93	7761
17047	79	7862
12449	82	20773
2471	71	13769
3942	79	7862
26037	11	10664
10303	133	14532
3743	133	22665
19935	27	9099
27616	101	3331
11071	98	23894
12511	11	10664
1865	72	672
10654	22	7398
6702	119	10440
20260	33	3799
1854	116	11109
15489	11	10664
11393	33	3799
4787	71	20024
16261	81	22530
16828	133	2536
3046	82	20773
21319	19	19879
26438	71	8156
13079	25	10229
20785	34	5368
27279	32	24250
16583	87	25250
25029	116	11109
1135	96	12712
19383	29	22530
2394	17	579
2954	96	22365
6419	98	22530
21107	29	23336
13809	32	9690
24102	32	13610
21437	33	3799
1644	79	7862
23106	11	10664
4077	71	3679
13220	29	22530
7152	27	10790
9523	89	27159
3466	79	7862
25570	33	3799
16680	129	7398
15676	93	7954
5152	15	6012
23349	72	5801
1371	11	10664
10713	82	12788
15800	32	15861
23904	15	14532
1285	89	27159
16421	27	22391
21107	11	25414
15476	71	3679
13679	32	9690
8545	96	24973
20039	74	27289
13497	132	13414
5903	113	24205
16738	43	27023
2018	116	12788
627	71	3679
14271	29	23268
10296	32	9690
19636	81	22530
12016	79	7862
9651	93	1363
9237	89	27159
19587	75	19503
1563	74	27471
21231	115	10026
26053	15	6012
24032	63	8635
15786	129	7398
3409	74	7954
19297	32	9690
1870	72	20773
8040	29	22530
1948	82	12788
4580	132	19355
14394	76	7424
20719	87	22554
17586	115	25982
3096	33	3799
1210	43	14532
7864	113	21356
22795	25	20531
4277	129	7398
5870	33	3799
15552	43	500
13329	29	22530
1869	71	19277
17847	17	579
3273	74	25333
5457	78	26461
16108	74	7761
7591	129	7398
25823	131	16504
10027	33	3799
27087	32	15861
27782	93	7954
3065	71	20024
16838	132	13414
8189	33	3799
12155	110	7398
21397	43	20205
16892	115	26290
15979	96	10606
26523	96	19478
23885	62	3227
17093	132	18833
23355	101	3331
3503	79	7862
13144	82	6293
5989	62	11950
22106	129	7398
8865	133	22665
23920	89	27159
19254	79	7862
191	13	23271
12365	115	15230
26004	29	13891
983	32	26583
27679	29	22530
14418	113	15034
14259	32	9690
10909	33	3799
14693	93	19735
24089	0	25471
5982	132	27869
10581	27	8548
26632	33	3799
23537	116	26426
3721	27	10790
19456	34	20437
1147	21	11739
16752	33	3799
21790	32	9690
1381	131	25654
19736	15	14532
21351	98	6746
13256	32	9690
16834	71	21356
20811	129	7398
24201	54	27289
16473	43	8789
17418	27	10790
18994	33	21535
13853	54	27289
24492	42	19879
27547	29	22530
22132	71	11836
11856	15	6012
2407	27	862
18672	27	7387
4070	27	13414
24590	133	22665
21594	51	27289
14909	34	3735
17690	15	6012
3753	74	4733
6671	11	10664
7008	72	20027
9513	132	9099
17430	33	3799
22718	74	1363
12240	101	3331
15550	43	7016
27718	17	579
21478	33	3799
1858	29	22530
25319	71	16504
3173	32	15861
275	43	27023
25434	48	27865
23111	129	7398
8528	32	15861
10588	74	26081
10734	72	12788
7871	82	20714
690	132	6909
9121	72	26168
16637	27	1933
11251	15	22665
12171	33	3799
15343	96	22487
17241	74	7761
17536	89	27159
19100	42	16711
23591	27	8548
3885	27	10790
1985	129	7398
1274	33	3799
8968	120	19366
6029	25	8517
15113	115	6833
21979	98	22530
3856	82	23252
14315	75	26568
18653	114	21361
11079	22	2546
18897	79	7862
25699	43	14532
1188	56	7434
14179	27	10790
20256	21	20823
18542	32	24250
1885	27	7633
10694	72	3890
20943	134	4511
23399	71	20705
24858	98	23894
4913	36	24205
1234	29	22530
14413	79	7862
14948	32	15861
8114	50	16115
1279	132	19563
19887	22	2546
13187	87	25250
4944	21	6336
13341	129	7398
23547	71	21333
5808	129	7398
23285	33	3799
15141	132	7387
25704	62	1984
27196	32	26583
6590	90	20437
7102	132	9099
20062	113	24205
2548	71	13769
20536	32	9690
9027	93	15827
11873	87	10105
23532	27	7387
11286	50	16115
17240	29	13891
5654	133	14532
11398	43	6012
19246	71	19176
17953	49	10943
12766	43	24665
4249	96	15655
25585	89	27159
15047	113	21356
10289	79	2910
15526	71	25654
3616	122	8498
12249	79	7862
16776	113	21356
15741	122	8498
27676	32	15861
7245	4	3483
21751	90	20437
5687	74	23914
22343	17	579
4120	66	10149
16247	113	13151
19220	11	25414
12862	89	27159
15256	19	12457
6287	33	3799
13319	27	1933
13376	62	672
16629	33	3799
21478	101	3483
16197	43	23275
13128	96	23847
18759	53	20452
1757	32	24250
18687	11	25414
12817	122	8498
22183	43	6012
5123	33	3799
20275	79	7862
17088	15	14532
9791	129	7398
21236	15	6012
6578	71	9334
5909	133	14532
10053	36	21356
940	33	3799
20920	43	22665
2805	29	22530
26618	33	3799
18709	32	26583
1272	129	7398
18965	33	3799
17902	90	20437
21581	93	18042
86	21	14159
4911	82	17366
10755	76	22429
24147	33	3799
1435	33	3799
23662	33	3799
17163	129	7398
14654	29	22530
10218	113	21356
23482	72	20773
20055	31	25825
19239	62	16858
19117	33	3799
9539	89	27159
1516	33	3799
22911	27	18833
8271	27	7633
23140	29	22530
14295	113	24205
11163	115	24884
7303	75	26568
20861	51	23914
4659	129	7398
14384	32	24250
5728	79	15640
15742	82	20773
16660	71	25654
7935	82	20773
22379	22	2546
11195	133	22665
495	87	10046
6428	72	20027
14714	11	25414
7940	132	19783
7002	81	22530
13923	13	10022
17778	96	24260
26965	96	24973
24615	105	7398
4935	132	9099
3534	71	3679
14153	72	10806
21802	129	7398
20888	131	16504
13956	122	22021
15517	87	9005
19497	133	22665
17117	27	7996
27441	32	15861
7158	33	3799
6538	29	9094
16164	0	16762
21823	62	16858
18407	79	7862
7286	132	20313
7237	75	26568
13530	87	9005
11830	71	8183
10410	129	7398
20047	49	12104
21585	79	7862
825	91	10569
9037	96	5440
17941	62	10554
16700	74	10852
13519	129	7398
1188	43	24665
26653	32	15861
22990	27	10790
6350	98	22530
11039	87	25250
1867	34	20437
15106	132	18833
6716	71	21205
1371	96	4492
22396	29	23199
26636	134	21169
17957	29	22530
8644	1	9690
23769	54	4733
24212	74	16973
6410	71	3679
9194	74	27289
20601	5	12636
16761	34	20437
4642	74	1363
25497	43	27023
17580	71	8183
9379	71	9480
15559	43	6012
5433	79	7862
817	11	10664
14205	43	6012
2558	27	1933
18675	82	4570
20082	29	13891
8725	82	20773
2692	43	27023
3415	129	7398
14522	71	16504
10595	75	26568
20741	29	22530
21387	49	26131
2281	74	10852
22239	113	5344
3833	15	6012
17204	93	2406
20490	91	6526
3393	90	20437
16374	129	7398
16439	74	9863
4683	18	20773
26414	116	12165
19539	43	27023
25574	71	14441
11098	71	21356
23569	36	22530
18193	113	13151
4145	17	579
16201	15	6012
25804	74	4733
18220	129	7398
8490	50	23949
11664	15	6012
22800	132	25415
5431	25	27396
3920	71	3679
5494	18	12788
6457	98	23894
4920	120	26879
25943	131	16504
23657	9	4733
20680	96	26537
16000	71	8100
9600	79	22710
530	32	24250
5399	34	19797
1702	79	7862
6477	81	24670
22920	132	19783
21259	93	26081
18992	63	25464
18802	96	2836
16048	27	8548
6583	133	22665
5893	43	15488
11473	32	9690
14074	6	7536
27366	132	862
13652	129	7398
14331	75	18116
25966	32	9690
17702	21	5289
24418	72	26183
23527	25	20531
17032	27	9099
5980	21	19228
6636	104	13119
13232	132	19783
20842	79	7862
8308	113	21356
26579	27	18833
6045	90	20437
15750	63	25796
26601	110	7398
21618	32	9690
24537	89	15350
5901	122	8498
24015	74	7954
23523	29	22530
249	15	6012
6599	87	11194
699	113	9575
21072	50	23949
2794	27	7387
12582	129	7398
19155	93	7954
14758	33	3799
9566	94	17351
5805	43	22665
15379	71	3679
24086	19	16016
27478	74	7761
9189	54	1762
24888	19	23822
27906	72	11382
27226	25	10229
1016	31	12979
3201	29	9094
2826	79	7862
5535	29	3087
22908	33	3799
11544	36	5876
1273	98	22530
13565	32	9690
3328	27	8548
4692	43	6012
23170	122	8498
26048	71	1608
9431	74	23914
10522	11	13656
7740	29	22530
17178	43	500
12105	97	4733
7378	74	5488
14594	89	27159
18475	82	20773
27677	37	15576
3357	71	13769
25642	132	25415
24325	22	2546
22328	129	7398
13391	0	3237
24957	78	24335
10427	96	24973
23281	62	12873
825	33	3799
11038	90	12219
23004	33	3799
20679	133	14532
25919	42	11241
5767	36	15034
8664	21	3729
21942	96	25003
11955	74	7761
23461	74	20241
4817	129	7398
10260	98	23894
25669	129	7398
7250	126	11671
21573	6	7536
10317	115	3570
18357	113	24205
6116	93	3068
24956	29	22530
17235	87	24428
21722	74	27289
15058	72	1984
16112	33	3799
20980	56	4564
3794	11	25414
11901	29	22530
3196	39	256
8823	79	7862
14665	43	24665
26552	89	27159
11090	71	17506
26997	77	23091
3844	76	1936
27649	79	7862
27825	33	3799
5729	33	3799
13298	17	579
11163	115	13705
15825	130	20210
21929	90	20437
20458	71	16504
6433	19	23822
18055	32	9690
15961	133	22665
2834	134	5232
19333	74	10852
22123	74	7761
18429	79	7862
7455	96	5440
23904	122	8498
23594	126	11671
25572	133	22665
5520	129	7398
18897	89	27159
15939	93	27057
18665	110	7398
27615	32	24250
3822	106	8335
18817	98	22530
6002	81	22530
2326	21	9440
3592	79	7862
26834	22	7398
513	29	22530
4751	32	9690
25293	32	9690
17465	87	22492
2292	119	14250
26075	113	9575
20844	133	14532
4896	124	14960
18212	9	4733
1495	94	18288
6820	0	15078
23547	98	22530
22991	75	1144
27771	21	26770
2207	133	14532
2500	132	2742
26439	63	8100
2060	43	22377
14692	25	8517
21469	15	14532
22259	34	5368
7957	132	18833
19371	132	17686
11358	29	22530
4934	87	25250
4550	93	19735
5624	76	23894
17701	71	13656
2340	11	25414
18061	113	24205
25019	82	20773
15051	82	7327
10938	43	7016
1216	27	6362
19628	17	579
5181	27	2742
8621	15	6012
13083	113	15034
3962	93	7390
5356	4	3483
20234	132	7387
25980	132	2742
8832	27	7387
10222	129	7398
14673	93	1804
3412	89	27159
18202	43	6012
20453	96	24973
26541	11	25414
26356	29	23268
21695	11	25414
23456	32	9690
16133	132	2742
21150	27	8548
10155	31	17633
7199	101	3483
16859	36	22530
17248	96	24973
18577	33	2955
24291	33	3799
27000	131	22430
15232	132	7370
23221	33	5950
7178	71	21333
15033	43	22665
24604	74	27289
10359	74	1363
5816	119	14250
21618	17	579
24929	32	26583
10098	75	19503
7221	133	14532
14040	71	19277
16311	105	7398
22653	11	25414
7188	71	4570
26707	72	5801
22050	129	7398
19041	29	22530
26954	43	27023
27652	33	5950
8722	42	19879
7397	129	7398
23842	132	18833
11787	54	25770
22037	132	18833
5796	79	7862
25705	34	5368
20912	43	27023
18496	90	12219
8501	89	27159
14725	43	14532
19561	93	4733
8578	79	7862
13148	33	3799
4484	74	27289
22787	54	4733
14352	129	7398
19978	9	4050
3184	27	18833
20332	33	5950
13904	129	7398
19950	71	15573
4962	71	3679
14167	89	3416
9986	122	8498
3042	29	22530
12508	124	13456
25007	48	27865
19152	33	3799
19550	72	5759
26604	130	24820
25503	33	3799
26950	91	2939
26347	11	10664
9899	27	9099
1306	87	15891
17864	132	3352
26271	79	7862
14203	113	21356
1074	27	18833
26730	79	7862
11729	36	22515
15490	89	27159
21618	72	24874
5969	113	11752
15522	29	22530
1832	93	25192
24338	32	15861
5382	19	8921
20260	4	3483
23795	43	8789
6376	79	7862
17646	33	3799
16738	90	20437
9439	82	20773
22854	96	24973
25797	72	26168
17755	11	10664
26469	132	10790
7026	132	7387
26003	132	18833
19485	48	10569
8064	63	25464
27442	22	2546
19745	87	10046
26161	96	24973
3141	96	4492
7511	116	20027
11910	32	24250
5711	89	27159
18087	11	25414
12141	11	25414
12418	113	15034
23525	115	15514
400	32	9690
18841	22	2546
374	81	24670
9472	72	27232
24982	24	6513
24534	132	9099
20434	71	25654
23039	43	6012
6284	71	25654
13578	32	9690
8753	22	2546
13858	79	7862
7654	5	10791
23668	96	14370
19465	43	22665
4404	72	12873
9609	90	20437
4648	113	22530
6661	81	22530
21406	79	7862
2023	79	7862
18032	54	7761
19919	33	3799
24202	25	20531
1109	34	20437
15846	27	18833
14877	33	8609
1848	32	24250
5636	74	27289
7585	62	10775
8364	101	3483
4662	93	5488
5746	32	26583
10529	82	17366
19717	71	16753
25603	32	15861
19161	17	579
15639	50	14919
18970	75	26568
16274	96	26537
8290	82	20773
17163	87	9005
27249	48	27865
19047	116	20027
26304	49	12104
23426	82	23252
3527	113	15034
12623	29	22530
19667	93	17352
12861	54	26314
9048	29	22530
54	93	7954
16733	75	4732
5127	72	12788
5571	74	27057
9742	79	7862
568	11	25414
23435	27	7387
9073	93	10094
24617	33	3799
7488	79	2910
9541	71	26985
11267	4	3483
236	71	25425
6808	98	22530
4115	93	14157
21288	33	3799
15316	132	20982
12261	93	8874
10666	36	15034
26792	32	26583
15033	17	579
3923	29	22530
21505	122	8498
2285	19	23822
22493	71	20024
14167	17	579
6976	62	8059
15971	5	25839
22191	93	174
12354	29	22530
20567	32	15861
9418	96	24973
14475	27	7387
9652	34	20437
13910	82	20773
10603	35	23486
10531	56	2910
15593	129	7398
25162	5	8498
13235	71	8156
18271	96	19907
20031	110	7398
9503	75	26568
22416	89	27159
21232	29	22530
26340	93	20241
17885	71	16504
1967	131	149
4200	32	15861
17724	124	14960
27473	129	7398
9378	33	3799
6958	62	26168
3115	132	9099
4705	11	10664
8843	62	5801
8325	75	26568
9985	129	7398
2501	122	8498
7680	133	22665
6878	75	19503
1449	82	20773
14329	89	19382
18573	13	10022
666	21	14217
9205	72	7327
23196	71	3679
2340	74	7761
261	124	11494
19142	22	2546
7143	96	15655
383	79	7862
7569	71	11148
8913	129	7398
2671	131	16504
15715	115	11036
18668	71	20859
18423	129	7398
14926	81	22530
23281	63	558
14129	87	25250
18441	62	10229
11210	33	3799
14729	129	7398
7296	72	20027
18700	93	27289
7878	96	2836
9804	79	7862
4958	115	3243
25327	89	15998
13894	29	22530
20638	27	862
26693	62	26168
18872	126	11671
26167	71	16504
17373	33	3799
14928	64	7831
568	122	8498
12329	96	16154
25666	62	7327
3992	101	3331
26892	36	24205
20812	96	22487
1817	96	15655
18115	29	22530
3537	129	7398
10220	32	13610
7332	43	6012
26564	33	3799
17998	101	3504
3168	101	20693
3693	81	22530
17545	29	22530
1843	96	24973
26225	93	2406
10894	15	14532
22362	131	16149
26633	71	8156
27329	71	3679
26126	113	24205
19795	1	7862
22830	122	8498
24102	87	2052
20582	129	7398
12262	87	25250
1457	93	25208
13410	74	21281
9754	81	22530
18894	32	26583
14316	79	7862
23524	71	21333
13078	129	7398
12192	15	24665
12466	134	8498
15084	33	3799
712	15	22665
23061	79	7862
19618	129	7398
10697	101	3331
12213	113	15034
12415	89	27159
10758	25	16067
7848	42	18732
21049	27	8548
3676	129	7398
25182	90	12219
22893	79	16486
6779	89	27159
21311	62	20027
12201	129	7398
4877	132	7387
27517	89	17143
3473	36	24205
16618	101	3331
3944	115	8890
21711	63	12681
17586	115	24379
3524	81	22530
15508	93	4733
22201	79	7862
7374	27	13414
15247	33	5950
20659	62	20027
8209	132	7370
11980	15	2628
16340	89	20870
22015	90	20437
3201	96	24973
14649	124	11494
1311	79	7862
20042	87	1886
22081	31	7761
13619	22	2546
25033	21	27325
8763	43	13048
14126	72	20027
23789	11	25414
19180	63	9126
22550	71	2811
9759	15	2628
22536	27	10505
23300	42	20027
12643	132	19783
2624	43	22665
30	21	5289
24112	113	21356
8760	66	24836
5778	43	14532
22313	113	21356
60	132	862
4561	74	4504
6298	101	3483
26621	122	8498
12074	116	12165
26511	93	5488
11163	130	6241
22969	43	27023
26056	82	7327
15560	109	18207
18370	129	7398
23915	33	21535
4582	133	14532
4036	43	27023
4636	105	7398
13573	96	18293
13236	32	9690
1714	113	24205
10171	132	20982
9325	32	9690
5605	71	25654
3488	23	20723
508	132	15813
6337	131	16504
17988	101	20693
4023	71	13769
17219	29	22530
7549	33	3799
14981	124	14960
63	79	20418
1977	43	6012
10331	129	7398
25604	101	3331
1927	79	68
3759	74	10094
21798	89	27159
1338	50	9277
19536	79	7862
7206	132	18833
16022	129	7398
14502	74	23914
14770	21	5289
1389	82	17366
25560	63	12490
8250	72	5801
18510	115	23123
24905	22	2546
13840	9	4050
9907	106	14327
26	89	8685
8857	101	3331
11078	113	21356
21645	32	26583
10023	74	27289
18604	82	23252
11136	74	23914
22981	93	25002
16900	79	7862
25418	101	3331
16741	5	25839
12267	79	7862
26264	33	3799
904	129	7398
17358	71	9480
26899	32	7862
4344	19	19879
23118	21	12200
1841	132	18833
5338	21	27325
17261	115	1972
13899	115	6403
6073	27	862
20929	110	7398
96	19	20027
22016	74	4733
23417	43	6012
16502	129	7398
25643	33	3799
4866	82	20027
10200	9	4812
10742	3	23068
1767	29	22530
23064	82	20773
7590	115	12821
3114	75	26568
21683	81	22530
726	110	7398
13928	27	561
13158	49	26131
18348	132	26198
22725	87	25250
13641	101	3331
1057	79	7862
889	22	2546
19554	21	20823
2032	74	13375
14807	129	7398
10373	71	10440
26750	101	3483
18860	36	22530
21427	15	22665
26765	95	26249
26245	122	8498
5997	132	18833
4417	72	7327
22814	72	20027
5380	72	7327
20919	116	4525
22371	48	23886
21771	71	21333
27274	75	23783
26280	100	2546
22806	33	3799
5976	129	7398
8733	25	8517
26434	132	13414
10753	11	25414
15294	124	27195
14526	74	7761
17537	74	8394
23421	21	21093
24275	43	14532
22797	36	24205
16294	17	579
15330	98	22530
8050	49	12104
15916	32	9690
21023	133	22665
11119	62	15254
8427	43	6012
25266	33	3799
4029	65	7398
5200	75	9729
22824	81	22530
3915	101	3331
7083	122	8498
4892	31	7761
18247	75	26568
2703	132	18833
15799	116	5801
25034	43	24335
7995	132	15583
11751	22	2546
2168	96	2355
24086	115	27006
22483	43	2536
26146	89	27159
4765	71	16504
14713	115	27662
25772	93	7761
21306	96	24973
4157	132	7387
12130	27	25415
7663	89	27159
2961	71	14250
19198	74	7761
10408	89	3416
25620	71	16504
4022	74	7761
282	37	15576
16110	131	16504
21225	96	19478
10332	74	6254
25986	132	8580
4361	63	21356
9315	32	9690
14216	81	9989
20619	96	12896
26391	116	12873
7623	27	13414
17920	71	15938
26854	87	25384
418	93	19735
2833	132	20313
23385	42	23646
17488	89	27159
6408	72	1984
10716	36	21356
11538	66	10149
15476	81	22530
9346	15	6012
26538	79	7862
993	74	27289
15010	116	24153
21287	81	22530
20057	107	22871
11619	132	18833
7781	82	20773
19707	132	18833
11634	79	7862
17050	15	23673
27200	117	15241
1386	82	12788
15696	34	20437
23404	38	8384
21527	29	22530
15463	21	14217
16232	74	7761
26980	22	2546
10260	33	3799
16124	132	7387
18763	129	7398
14445	79	16486
12312	107	22871
15538	109	18207
2692	29	22530
16999	133	22665
15534	32	15861
15297	87	25250
18439	33	3799
10504	29	22530
8007	115	24379
5572	129	7398
1270	90	12219
3852	74	21281
3906	48	23886
11806	21	5289
14584	11	10664
20378	98	6746
16648	29	22530
13474	93	7954
14753	33	3799
20804	96	5440
9944	113	22530
9737	57	7398
4749	11	25414
4767	129	7398
8888	129	7398
18193	71	21333
12749	79	15640
14429	71	21205
21279	72	12612
11855	37	8517
24140	8	21248
13504	129	7398
14362	129	7398
4677	62	7327
17793	42	16711
24536	119	10440
14874	32	9690
17446	129	7398
4652	33	3799
27717	134	25425
21963	37	8517
20756	79	7862
1066	89	15998
1790	1	7862
10320	63	21356
27391	33	3799
25542	56	15640
7791	133	14532
12003	15	22665
9346	101	3331
17895	74	7761
12678	25	20531
18128	90	20437
8539	96	24973
3467	33	8609
706	33	25027
26272	11	17633
16998	122	8498
26705	132	9099
3756	115	2965
23288	29	22530
3462	33	8609
15529	27	9099
9802	75	26568
5999	96	21459
26189	75	26568
5148	71	3679
6008	27	18833
7409	21	20705
24613	87	14044
1388	72	20241
5473	11	25414
24206	21	21093
14297	131	16845
8409	96	5440
17700	106	8335
25776	31	4551
16806	132	7633
10722	62	21003
21163	110	7398
12708	47	21461
3038	32	26583
21016	0	11875
78	75	26568
21700	93	19735
7194	79	2910
20282	76	22429
13175	36	9575
17342	49	26131
17133	132	25415
6279	29	22530
16657	132	9099
310	29	22530
13334	33	3799
12580	75	18116
7714	81	22530
14345	21	3010
675	32	15861
18851	71	21333
11669	93	2406
623	5	26118
4655	42	16711
2054	129	7398
24783	132	7750
11633	72	21610
5861	15	14532
24792	27	7996
8626	113	24205
11178	79	7862
20476	29	22530
16708	74	3493
16274	32	24250
4616	101	3331
9145	129	7398
19738	27	18833
26717	33	3799
9215	19	19879
3849	15	6012
7446	82	20773
17486	71	25478
15188	129	7398
12731	43	6905
23726	106	14327
26217	125	17008
27064	129	7398
10818	113	21356
24144	129	7398
6836	124	14960
10890	113	15034
4427	29	22530
21799	32	9690
4326	21	14159
23848	79	7862
16808	71	20859
20424	96	12820
15041	133	14532
19682	32	26583
3016	43	23080
3329	82	20773
22190	32	9690
24139	8	21248
25359	71	16504
9288	129	7398
27510	89	27159
16727	11	25414
11520	132	9099
15409	82	20773
8573	50	16115
17207	110	7398
23607	76	23894
24747	72	20437
25169	74	7761
10637	90	12219
2688	62	27232
16613	71	21356
25447	76	23894
10496	89	27159
23421	129	7398
23655	43	6012
12230	75	26568
22501	124	14960
26696	33	8609
14881	21	14159
1615	33	3799
13260	32	15861
1384	27	862
20987	71	16115
26276	91	23886
3357	29	22530
21882	129	7398
27753	132	8548
27268	71	10440
13531	96	4285
22926	71	3679
8180	96	10746
24073	132	7387
7480	11	25414
23049	66	10149
19499	64	7831
2349	72	3821
20946	32	24250
16317	89	27159
27299	72	23252
11408	62	20241
7269	29	13222
258	93	23914
12347	32	9690
932	63	21356
25587	66	24836
20876	101	3483
1389	74	23914
21085	48	23886
20929	0	18776
19558	33	3799
13580	43	24665
19738	29	13891
12082	33	3799
1487	29	22530
9220	17	579
19661	79	7862
22075	81	22530
13301	34	10229
7847	21	982
11381	101	3331
22090	31	4551
5439	34	10229
25691	15	14532
9011	74	7761
27147	79	7862
9355	72	7327
5377	11	25414
15735	32	26583
17258	122	8498
13083	43	6012
25748	63	21356
27463	129	7398
20025	15	22665
14422	72	20027
12163	93	5488
8880	11	10664
14407	124	14960
8079	54	12615
6779	93	4733
11728	133	14532
20958	33	3799
20508	15	6012
23493	27	18833
14969	74	25192
756	79	7862
7744	43	22665
15517	29	22530
17322	132	7633
3693	132	9099
3922	132	603
9351	87	2112
3065	9	4733
19792	132	18833
8698	87	16476
18026	27	19484
1709	71	3679
26576	79	15478
14106	96	2836
2656	76	23894
15798	11	25414
20683	71	16504
16899	43	14532
26003	32	15861
4340	82	20773
27200	115	10291
8726	29	22530
19406	22	7398
17746	74	7761
23588	32	7862
11388	37	10229
14272	74	3280
4634	87	15891
6890	129	7398
6356	32	7862
16991	12	6861
16987	133	22665
19088	25	20531
10247	81	6488
18574	34	20437
11206	132	8548
20907	89	27159
1613	75	19503
26200	37	8517
21241	43	14532
7065	110	7398
13525	15	14532
24189	132	18833
4271	82	20773
19214	132	20413
13680	79	7862
17474	33	3799
19958	71	16115
7475	62	25732
12287	126	11671
65	79	7862
22643	15	6012
26907	15	2628
19071	116	20027
7905	56	16486
4531	43	27023
5783	49	12104
23254	34	6357
6545	89	27159
15428	32	9690
16499	96	6798
27612	132	17119
10346	33	3799
10329	77	25713
4168	66	18683
11163	115	25116
13814	75	26568
11321	129	7398
12893	133	22665
3607	34	2450
13089	43	27023
9584	116	21003
23031	66	26081
13940	34	5368
7396	1	7862
1667	119	14250
17102	132	7387
17774	74	7761
6425	79	21097
21826	89	6606
11867	131	16504
5742	21	14054
9906	119	14250
25834	82	20773
8638	50	23949
2616	27	18833
10998	34	20437
17342	43	24665
23409	74	5488
10496	74	27289
27489	62	18634
24644	120	18626
9662	50	25041
24365	129	7398
15580	21	22293
1827	32	9690
13543	93	21281
9658	129	7398
582	115	10625
12978	127	15937
16774	89	17143
8812	71	16504
24312	79	7862
22145	84	2367
10896	82	20714
13079	116	19879
416	34	5368
5138	66	10149
14348	27	18833
13599	93	2406
16890	132	9099
9243	22	2546
24954	27	7996
26027	36	22530
416	132	13414
8108	93	26081
9564	72	10188
27666	22	7398
10159	129	7398
1931	89	17143
13019	43	22665
24830	74	5488
8528	71	6099
20332	96	1310
5552	82	20773
21946	93	17352
1307	129	7398
12190	11	5038
17839	74	27289
10609	62	20027
11903	21	27325
17910	98	7098
3427	29	22530
24122	11	25414
6229	21	22456
2829	11	10664
23235	106	8335
3931	44	24945
17576	32	26583
20812	9	4733
17656	132	6909
17799	96	518
25326	74	27289
19635	43	14532
26644	72	20773
14917	80	27865
6445	17	579
8427	93	26081
15992	96	24973
14458	93	7761
4858	29	22530
19201	21	14159
26914	43	16125
22928	79	20418
27177	15	22665
12623	132	9099
14744	32	26583
7507	123	18539
10342	98	23894
11891	98	22530
15728	87	10046
7882	68	2997
2755	43	6012
16610	43	14532
